ano;ra;id_curso;id_disciplina;nome_disciplina;bim1;bim2;bim3;bim4;media;situacao;nome_aluno;nome_curso
2026;20260822;C002;D009;Gestao da Qualidade;2.8;4.0;2.4;0.3;2.4;REPROVADO;Eevee Drake;Engenharia de Producao
2026;20260822;C002;D010;Planejamento e Controle;5.8;3.8;5.1;9.7;6.1;APROVADO;Eevee Drake;Engenharia de Producao
2026;20260823;C003;D011;Resistencia dos Materiais;9.3;7.1;7.9;9.2;8.4;APROVADO;Guilmon Prince;Engenharia Civil
2026;20260823;C003;D012;Materiais de Construcao;0.8;6.6;4.8;7.6;4.9;REPROVADO;Guilmon Prince;Engenharia Civil
2026;20260823;C003;D013;Topografia;6.9;5.7;6.1;7.7;6.6;APROVADO;Guilmon Prince;Engenharia Civil
2026;20260823;C003;D014;Estruturas I;3.4;0.2;8.5;2.6;3.7;REPROVADO;Guilmon Prince;Engenharia Civil
2026;20260823;C003;D015;Hidraulica;0.8;6.1;1.1;9.9;4.5;REPROVADO;Guilmon Prince;Engenharia Civil
2026;20260824;C001;D001;Algoritmos I;3.7;3.7;5.4;;;SEM_NOTAS;Garurumon Silver;Analise de Sistemas
2026;20260824;C001;D002;Banco de Dados I;2.4;1.8;3.9;6.6;3.7;REPROVADO;Garurumon Silver;Analise de Sistemas
2026;20260824;C001;D003;Python para Dados;2.4;7.7;3.6;;;SEM_NOTAS;Garurumon Silver;Analise de Sistemas
2026;20260824;C001;D004;Engenharia de Software;3.9;9.1;6.8;3.0;5.7;REPROVADO;Garurumon Silver;Analise de Sistemas
2026;20260824;C001;D005;SQL e Otimizacao;0.2;6.5;1.0;6.5;3.5;REPROVADO;Garurumon Silver;Analise de Sistemas
2026;20260825;C002;D006;Estatistica Aplicada;5.1;9.7;9.7;8.1;8.2;APROVADO;Ellie Blade;Engenharia de Producao
2026;20260825;C002;D007;Processos Industriais;9.5;9.6;3.0;9.0;7.8;APROVADO;Ellie Blade;Engenharia de Producao
2026;20260825;C002;D008;Pesquisa Operacional;1.0;0.8;7.5;4.4;3.4;REPROVADO;Ellie Blade;Engenharia de Producao
2026;20260825;C002;D009;Gestao da Qualidade;0.4;6.2;0.8;7.6;3.8;REPROVADO;Ellie Blade;Engenharia de Producao
2026;20260825;C002;D010;Planejamento e Controle;8.9;4.8;2.3;5.5;5.4;REPROVADO;Ellie Blade;Engenharia de Producao
2026;20260826;C002;D006;Estatistica Aplicada;9.9;0.2;9.1;3.0;5.5;REPROVADO;Espeon Kenobi;Engenharia de Producao
2026;20260826;C002;D007;Processos Industriais;3.5;1.0;2.3;4.9;2.9;REPROVADO;Espeon Kenobi;Engenharia de Producao
2026;20260826;C002;D008;Pesquisa Operacional;1.5;3.0;9.1;3.4;4.2;REPROVADO;Espeon Kenobi;Engenharia de Producao
2026;20260826;C002;D009;Gestao da Qualidade;8.2;1.8;1.2;0.1;2.8;REPROVADO;Espeon Kenobi;Engenharia de Producao
2026;20260826;C002;D010;Planejamento e Controle;0.4;2.3;9.9;2.1;3.7;REPROVADO;Espeon Kenobi;Engenharia de Producao
2026;20260827;C004;D016;Contabilidade;1.4;4.7;4.3;6.6;4.2;REPROVADO;Natasha Skywalker;Administracao
2026;20260827;C004;D017;Gestao de Pessoas;8.5;1.8;2.0;7.6;5.0;REPROVADO;Natasha Skywalker;Administracao
2026;20260827;C004;D018;Marketing;9.8;3.0;7.4;7.5;6.9;APROVADO;Natasha Skywalker;Administracao
2026;20260827;C004;D019;Financas;1.5;8.1;1.0;7.1;4.4;REPROVADO;Natasha Skywalker;Administracao
2026;20260827;C004;D020;Economia;9.4;3.8;3.8;3.3;5.1;REPROVADO;Natasha Skywalker;Administracao
2026;20260828;C001;D001;Algoritmos I;8.1;8.4;9.4;6.5;8.1;APROVADO;Jolteon Odinson;Analise de Sistemas
2026;20260828;C001;D002;Banco de Dados I;4.6;8.6;2.9;1.3;4.3;REPROVADO;Jolteon Odinson;Analise de Sistemas
2026;20260828;C001;D003;Python para Dados;3.8;3.0;6.2;7.5;5.1;REPROVADO;Jolteon Odinson;Analise de Sistemas
2026;20260828;C001;D004;Engenharia de Software;1.8;4.8;9.0;4.1;4.9;REPROVADO;Jolteon Odinson;Analise de Sistemas
2026;20260828;C001;D005;SQL e Otimizacao;5.1;9.2;6.8;0.1;5.3;REPROVADO;Jolteon Odinson;Analise de Sistemas
2026;20260829;C005;D021;Direito Civil;2.5;5.6;3.9;7.1;4.8;REPROVADO;Atreus Maximus;Direito
2026;20260829;C005;D022;Direito Penal;5.0;7.4;9.8;0.5;5.7;REPROVADO;Atreus Maximus;Direito
2026;20260829;C005;D023;Direito Constitucional;5.0;2.9;2.3;4.6;3.7;REPROVADO;Atreus Maximus;Direito
2026;20260829;C005;D024;Processo Civil;2.5;8.1;3.1;8.5;5.5;REPROVADO;Atreus Maximus;Direito
2026;20260829;C005;D025;Direito do Trabalho;7.8;1.7;6.3;9.1;6.2;APROVADO;Atreus Maximus;Direito
2026;20260830;C002;D006;Estatistica Aplicada;8.8;6.9;9.1;3.6;7.1;APROVADO;Arthur Night;Engenharia de Producao
2026;20260830;C002;D007;Processos Industriais;7.9;5.4;1.2;3.4;4.5;REPROVADO;Arthur Night;Engenharia de Producao
2026;20260830;C002;D008;Pesquisa Operacional;7.0;3.0;5.0;4.8;5.0;REPROVADO;Arthur Night;Engenharia de Producao
2026;20260830;C002;D009;Gestao da Qualidade;4.8;9.0;1.8;7.7;5.8;REPROVADO;Arthur Night;Engenharia de Producao
2026;20260830;C002;D010;Planejamento e Controle;3.0;6.8;7.0;3.6;5.1;REPROVADO;Arthur Night;Engenharia de Producao
2026;20260831;C005;D021;Direito Civil;2.4;2.7;8.9;5.4;4.8;REPROVADO;Wanda Kenobi;Direito
2026;20260831;C005;D022;Direito Penal;1.5;8.0;7.7;5.9;5.8;REPROVADO;Wanda Kenobi;Direito
2026;20260831;C005;D023;Direito Constitucional;3.4;7.6;2.7;2.8;4.1;REPROVADO;Wanda Kenobi;Direito
2026;20260831;C005;D024;Processo Civil;1.2;0.6;3.7;4.3;2.5;REPROVADO;Wanda Kenobi;Direito
2026;20260831;C005;D025;Direito do Trabalho;8.2;0.8;6.8;7.8;5.9;REPROVADO;Wanda Kenobi;Direito
2026;20260832;C001;D001;Algoritmos I;5.5;0.3;7.1;7.3;5.0;REPROVADO;Steve Prince;Analise de Sistemas
2026;20260832;C001;D002;Banco de Dados I;0.1;1.3;4.2;0.7;1.6;REPROVADO;Steve Prince;Analise de Sistemas
2026;20260832;C001;D003;Python para Dados;5.4;8.5;1.8;4.2;5.0;REPROVADO;Steve Prince;Analise de Sistemas
2026;20260832;C001;D004;Engenharia de Software;8.2;3.4;9.9;2.0;5.9;REPROVADO;Steve Prince;Analise de Sistemas
2026;20260832;C001;D005;SQL e Otimizacao;1.8;8.2;8.9;6.5;6.3;APROVADO;Steve Prince;Analise de Sistemas
2026;20260833;C004;D016;Contabilidade;1.1;6.2;2.6;3.8;3.4;REPROVADO;Selina Frost;Administracao
2026;20260833;C004;D017;Gestao de Pessoas;5.6;6.1;2.5;5.0;4.8;REPROVADO;Selina Frost;Administracao
2026;20260833;C004;D018;Marketing;7.4;6.9;1.7;2.9;4.7;REPROVADO;Selina Frost;Administracao
2026;20260833;C004;D019;Financas;3.2;3.2;1.4;4.5;3.1;REPROVADO;Selina Frost;Administracao
2026;20260833;C004;D020;Economia;6.3;0.6;5.0;1.6;3.4;REPROVADO;Selina Frost;Administracao
2026;20260834;C005;D021;Direito Civil;5.2;6.4;8.2;6.7;6.6;APROVADO;Diana Stone;Direito
2026;20260834;C005;D022;Direito Penal;5.2;3.6;6.1;4.3;4.8;REPROVADO;Diana Stone;Direito
2026;20260834;C005;D023;Direito Constitucional;5.7;2.9;1.0;2.5;3.0;REPROVADO;Diana Stone;Direito
2026;20260834;C005;D024;Processo Civil;8.5;8.7;4.8;5.0;6.8;APROVADO;Diana Stone;Direito
2026;20260834;C005;D025;Direito do Trabalho;8.7;7.7;4.8;5.6;6.7;APROVADO;Diana Stone;Direito
2026;20260835;C002;D006;Estatistica Aplicada;3.0;4.9;8.8;6.8;5.9;REPROVADO;Batman Romanoff;Engenharia de Producao
2026;20260835;C002;D007;Processos Industriais;6.1;;;;;SEM_NOTAS;Batman Romanoff;Engenharia de Producao
2026;20260835;C002;D008;Pesquisa Operacional;2.3;8.1;4.3;;;SEM_NOTAS;Batman Romanoff;Engenharia de Producao
2026;20260835;C002;D009;Gestao da Qualidade;0.8;;;;;SEM_NOTAS;Batman Romanoff;Engenharia de Producao
2026;20260835;C002;D010;Planejamento e Controle;3.9;;;;;SEM_NOTAS;Batman Romanoff;Engenharia de Producao
2026;20260836;C001;D001;Algoritmos I;1.9;0.8;4.4;4.9;3.0;REPROVADO;Squirtle Silver;Analise de Sistemas
2026;20260836;C001;D002;Banco de Dados I;6.6;7.2;4.8;1.1;4.9;REPROVADO;Squirtle Silver;Analise de Sistemas
2026;20260836;C001;D003;Python para Dados;9.4;5.3;0.4;0.7;3.9;REPROVADO;Squirtle Silver;Analise de Sistemas
2026;20260836;C001;D004;Engenharia de Software;6.1;9.0;1.6;7.5;6.0;APROVADO;Squirtle Silver;Analise de Sistemas
2026;20260836;C001;D005;SQL e Otimizacao;3.5;6.6;2.1;7.4;4.9;REPROVADO;Squirtle Silver;Analise de Sistemas
2026;20260837;C004;D016;Contabilidade;4.3;9.1;0.4;8.3;5.5;REPROVADO;Vaporeon Wayne;Administracao
2026;20260837;C004;D017;Gestao de Pessoas;3.0;3.7;2.8;9.1;4.7;REPROVADO;Vaporeon Wayne;Administracao
2026;20260837;C004;D018;Marketing;8.4;4.8;9.0;0.9;5.8;REPROVADO;Vaporeon Wayne;Administracao
2026;20260837;C004;D019;Financas;10.0;9.9;6.3;9.7;9.0;APROVADO;Vaporeon Wayne;Administracao
2026;20260837;C004;D020;Economia;2.4;3.3;3.1;4.0;3.2;REPROVADO;Vaporeon Wayne;Administracao
2026;20260838;C005;D021;Direito Civil;5.6;3.3;2.0;7.5;4.6;REPROVADO;Vaporeon Nova;Direito
2026;20260838;C005;D022;Direito Penal;;;;;;SEM_NOTAS;Vaporeon Nova;Direito
2026;20260838;C005;D023;Direito Constitucional;;;;;;SEM_NOTAS;Vaporeon Nova;Direito
2026;20260838;C005;D024;Processo Civil;5.4;2.6;0.1;6.1;3.5;REPROVADO;Vaporeon Nova;Direito
2026;20260838;C005;D025;Direito do Trabalho;;;;;;SEM_NOTAS;Vaporeon Nova;Direito
2026;20260839;C004;D016;Contabilidade;6.6;7.7;5.3;1.7;5.3;REPROVADO;Clint Stone;Administracao
2026;20260839;C004;D017;Gestao de Pessoas;1.5;4.6;2.0;5.6;3.4;REPROVADO;Clint Stone;Administracao
2026;20260839;C004;D018;Marketing;6.5;9.6;8.0;7.1;7.8;APROVADO;Clint Stone;Administracao
2026;20260839;C004;D019;Financas;4.6;7.7;1.4;3.6;4.3;REPROVADO;Clint Stone;Administracao
2026;20260839;C004;D020;Economia;5.4;9.0;8.1;7.5;7.5;APROVADO;Clint Stone;Administracao
2026;20260840;C001;D001;Algoritmos I;5.6;6.4;8.6;2.1;5.7;REPROVADO;Squirtle Raven;Analise de Sistemas
2026;20260840;C001;D002;Banco de Dados I;0.9;4.7;5.7;1.9;3.3;REPROVADO;Squirtle Raven;Analise de Sistemas
2026;20260840;C001;D003;Python para Dados;7.1;2.3;3.1;9.0;5.4;REPROVADO;Squirtle Raven;Analise de Sistemas
2026;20260840;C001;D004;Engenharia de Software;5.7;1.3;3.7;1.1;2.9;REPROVADO;Squirtle Raven;Analise de Sistemas
2026;20260840;C001;D005;SQL e Otimizacao;4.5;9.8;1.6;3.5;4.8;REPROVADO;Squirtle Raven;Analise de Sistemas
2026;20260841;C002;D006;Estatistica Aplicada;7.3;3.7;4.2;6.2;5.3;REPROVADO;Mewtwo Prince;Engenharia de Producao
2026;20260841;C002;D007;Processos Industriais;0.4;6.6;6.2;8.6;5.4;REPROVADO;Mewtwo Prince;Engenharia de Producao
2026;20260841;C002;D008;Pesquisa Operacional;5.5;8.3;2.8;5.1;5.4;REPROVADO;Mewtwo Prince;Engenharia de Producao
2026;20260841;C002;D009;Gestao da Qualidade;0.3;3.8;8.1;9.0;5.3;REPROVADO;Mewtwo Prince;Engenharia de Producao
2026;20260841;C002;D010;Planejamento e Controle;4.9;1.4;6.7;2.5;3.9;REPROVADO;Mewtwo Prince;Engenharia de Producao
2026;20260842;C003;D011;Resistencia dos Materiais;0.3;0.4;1.1;1.1;0.7;REPROVADO;Bruce Romanoff;Engenharia Civil
2026;20260842;C003;D012;Materiais de Construcao;1.9;1.8;8.7;8.7;5.3;REPROVADO;Bruce Romanoff;Engenharia Civil
2026;20260842;C003;D013;Topografia;2.1;2.8;1.4;8.1;3.6;REPROVADO;Bruce Romanoff;Engenharia Civil
2026;20260842;C003;D014;Estruturas I;0.2;4.4;2.6;4.7;3.0;REPROVADO;Bruce Romanoff;Engenharia Civil
2026;20260842;C003;D015;Hidraulica;3.5;5.8;3.6;5.2;4.5;REPROVADO;Bruce Romanoff;Engenharia Civil
2026;20260843;C001;D001;Algoritmos I;3.4;5.9;8.2;7.7;6.3;APROVADO;Vision Skywalker;Analise de Sistemas
2026;20260843;C001;D002;Banco de Dados I;6.1;9.6;4.0;4.0;5.9;REPROVADO;Vision Skywalker;Analise de Sistemas
2026;20260843;C001;D003;Python para Dados;5.9;4.7;4.7;5.2;5.1;REPROVADO;Vision Skywalker;Analise de Sistemas
2026;20260843;C001;D004;Engenharia de Software;1.4;5.1;9.2;6.4;5.5;REPROVADO;Vision Skywalker;Analise de Sistemas
2026;20260843;C001;D005;SQL e Otimizacao;5.1;7.0;4.9;5.7;5.7;REPROVADO;Vision Skywalker;Analise de Sistemas
2026;20260844;C005;D021;Direito Civil;7.8;8.2;8.4;7.6;8.0;APROVADO;Snorlax Maximus;Direito
2026;20260844;C005;D022;Direito Penal;2.0;3.0;4.2;0.0;2.3;REPROVADO;Snorlax Maximus;Direito
2026;20260844;C005;D023;Direito Constitucional;9.3;0.8;1.6;3.7;3.9;REPROVADO;Snorlax Maximus;Direito
2026;20260844;C005;D024;Processo Civil;4.3;9.9;6.9;8.7;7.5;APROVADO;Snorlax Maximus;Direito
2026;20260844;C005;D025;Direito do Trabalho;4.1;8.1;8.0;1.5;5.4;REPROVADO;Snorlax Maximus;Direito
2026;20260845;C003;D011;Resistencia dos Materiais;9.6;0.4;8.7;6.6;6.3;APROVADO;Frodo Odinson;Engenharia Civil
2026;20260845;C003;D012;Materiais de Construcao;2.6;6.2;1.5;9.9;5.1;REPROVADO;Frodo Odinson;Engenharia Civil
2026;20260845;C003;D013;Topografia;2.2;1.2;8.1;1.1;3.1;REPROVADO;Frodo Odinson;Engenharia Civil
2026;20260845;C003;D014;Estruturas I;8.1;2.8;4.8;6.2;5.5;REPROVADO;Frodo Odinson;Engenharia Civil
2026;20260845;C003;D015;Hidraulica;7.7;7.7;9.5;5.7;7.6;APROVADO;Frodo Odinson;Engenharia Civil
2026;20260846;C004;D016;Contabilidade;8.6;6.8;1.0;1.8;4.5;REPROVADO;Tentomon Ember;Administracao
2026;20260846;C004;D017;Gestao de Pessoas;7.0;5.6;0.1;7.1;4.9;REPROVADO;Tentomon Ember;Administracao
2026;20260846;C004;D018;Marketing;2.1;1.1;2.6;0.7;1.6;REPROVADO;Tentomon Ember;Administracao
2026;20260846;C004;D019;Financas;1.4;2.8;8.3;4.4;4.2;REPROVADO;Tentomon Ember;Administracao
2026;20260846;C004;D020;Economia;0.2;5.0;9.5;4.1;4.7;REPROVADO;Tentomon Ember;Administracao
2026;20260847;C002;D006;Estatistica Aplicada;2.2;7.9;2.6;3.9;4.2;REPROVADO;Dragonite Valerian;Engenharia de Producao
2026;20260847;C002;D007;Processos Industriais;2.4;7.8;4.1;9.6;6.0;APROVADO;Dragonite Valerian;Engenharia de Producao
2026;20260847;C002;D008;Pesquisa Operacional;6.1;0.1;2.4;0.3;2.2;REPROVADO;Dragonite Valerian;Engenharia de Producao
2026;20260847;C002;D009;Gestao da Qualidade;8.3;9.9;9.4;8.2;8.9;APROVADO;Dragonite Valerian;Engenharia de Producao
2026;20260847;C002;D010;Planejamento e Controle;5.1;9.4;8.3;9.9;8.2;APROVADO;Dragonite Valerian;Engenharia de Producao
2026;20260848;C005;D021;Direito Civil;8.1;1.6;3.3;6.3;4.8;REPROVADO;Atreus Skywalker;Direito
2026;20260848;C005;D022;Direito Penal;3.5;;;;;SEM_NOTAS;Atreus Skywalker;Direito
2026;20260848;C005;D023;Direito Constitucional;4.2;7.1;7.4;8.7;6.9;APROVADO;Atreus Skywalker;Direito
2026;20260848;C005;D024;Processo Civil;1.9;9.9;;;;SEM_NOTAS;Atreus Skywalker;Direito
2026;20260848;C005;D025;Direito do Trabalho;9.4;3.1;2.4;7.1;5.5;REPROVADO;Atreus Skywalker;Direito
2026;20260849;C005;D021;Direito Civil;9.4;;;;;SEM_NOTAS;Guilmon Kenobi;Direito
2026;20260849;C005;D022;Direito Penal;1.9;9.8;4.2;5.1;5.2;REPROVADO;Guilmon Kenobi;Direito
2026;20260849;C005;D023;Direito Constitucional;5.8;5.4;2.0;2.3;3.9;REPROVADO;Guilmon Kenobi;Direito
2026;20260849;C005;D024;Processo Civil;9.0;0.7;2.7;0.7;3.3;REPROVADO;Guilmon Kenobi;Direito
2026;20260849;C005;D025;Direito do Trabalho;8.0;4.0;0.0;8.7;5.2;REPROVADO;Guilmon Kenobi;Direito
2026;20260850;C001;D001;Algoritmos I;1.7;9.0;6.3;0.4;4.3;REPROVADO;Tony Atlas;Analise de Sistemas
2026;20260850;C001;D002;Banco de Dados I;2.0;7.8;2.3;0.7;3.2;REPROVADO;Tony Atlas;Analise de Sistemas
2026;20260850;C001;D003;Python para Dados;9.1;9.7;9.0;1.4;7.3;APROVADO;Tony Atlas;Analise de Sistemas
2026;20260850;C001;D004;Engenharia de Software;8.5;0.3;9.3;4.1;5.6;REPROVADO;Tony Atlas;Analise de Sistemas
2026;20260850;C001;D005;SQL e Otimizacao;9.6;7.2;1.3;8.9;6.8;APROVADO;Tony Atlas;Analise de Sistemas
2026;20260851;C001;D001;Algoritmos I;4.6;0.6;8.4;2.2;4.0;REPROVADO;Arcanine Storm;Analise de Sistemas
2026;20260851;C001;D002;Banco de Dados I;5.5;8.2;0.2;6.6;5.1;REPROVADO;Arcanine Storm;Analise de Sistemas
2026;20260851;C001;D003;Python para Dados;5.1;5.9;1.7;8.5;5.3;REPROVADO;Arcanine Storm;Analise de Sistemas
2026;20260851;C001;D004;Engenharia de Software;4.0;2.7;1.2;4.6;3.1;REPROVADO;Arcanine Storm;Analise de Sistemas
2026;20260851;C001;D005;SQL e Otimizacao;6.7;1.6;0.6;6.3;3.8;REPROVADO;Arcanine Storm;Analise de Sistemas
2026;20260852;C004;D016;Contabilidade;;;;;;SEM_NOTAS;Thor Frost;Administracao
2026;20260852;C004;D017;Gestao de Pessoas;;;;;;SEM_NOTAS;Thor Frost;Administracao
2026;20260852;C004;D018;Marketing;;;;;;SEM_NOTAS;Thor Frost;Administracao
2026;20260852;C004;D019;Financas;;;;;;SEM_NOTAS;Thor Frost;Administracao
2026;20260852;C004;D020;Economia;;;;;;SEM_NOTAS;Thor Frost;Administracao
2026;20260853;C004;D016;Contabilidade;;;;;;SEM_NOTAS;Ditto Shadow;Administracao
2026;20260853;C004;D017;Gestao de Pessoas;;;;;;SEM_NOTAS;Ditto Shadow;Administracao
2026;20260853;C004;D018;Marketing;7.5;5.9;4.4;6.2;6.0;APROVADO;Ditto Shadow;Administracao
2026;20260853;C004;D019;Financas;;;;;;SEM_NOTAS;Ditto Shadow;Administracao
2026;20260853;C004;D020;Economia;;;;;;SEM_NOTAS;Ditto Shadow;Administracao
2026;20260854;C002;D006;Estatistica Aplicada;7.4;3.0;4.7;2.6;4.4;REPROVADO;Kirby Storm;Engenharia de Producao
2026;20260854;C002;D007;Processos Industriais;3.2;0.2;1.2;7.4;3.0;REPROVADO;Kirby Storm;Engenharia de Producao
2026;20260854;C002;D008;Pesquisa Operacional;0.9;6.6;1.3;0.3;2.3;REPROVADO;Kirby Storm;Engenharia de Producao
2026;20260854;C002;D009;Gestao da Qualidade;4.2;2.8;0.3;4.9;3.0;REPROVADO;Kirby Storm;Engenharia de Producao
2026;20260854;C002;D010;Planejamento e Controle;8.3;8.6;4.7;3.1;6.2;APROVADO;Kirby Storm;Engenharia de Producao
2026;20260855;C003;D011;Resistencia dos Materiais;9.0;6.7;4.7;3.3;5.9;REPROVADO;Renamon Shadow;Engenharia Civil
2026;20260855;C003;D012;Materiais de Construcao;1.4;4.4;1.3;8.2;3.8;REPROVADO;Renamon Shadow;Engenharia Civil
2026;20260855;C003;D013;Topografia;2.1;6.8;3.4;8.9;5.3;REPROVADO;Renamon Shadow;Engenharia Civil
2026;20260855;C003;D014;Estruturas I;6.8;8.8;9.8;9.1;8.6;APROVADO;Renamon Shadow;Engenharia Civil
2026;20260855;C003;D015;Hidraulica;4.6;4.1;2.3;4.4;3.9;REPROVADO;Renamon Shadow;Engenharia Civil
2026;20260856;C002;D006;Estatistica Aplicada;9.5;2.5;9.5;2.0;5.9;REPROVADO;Kirby Echo;Engenharia de Producao
2026;20260856;C002;D007;Processos Industriais;8.0;10.0;6.6;3.4;7.0;APROVADO;Kirby Echo;Engenharia de Producao
2026;20260856;C002;D008;Pesquisa Operacional;7.8;9.3;9.4;0.2;6.7;APROVADO;Kirby Echo;Engenharia de Producao
2026;20260856;C002;D009;Gestao da Qualidade;1.2;1.8;4.8;9.3;4.3;REPROVADO;Kirby Echo;Engenharia de Producao
2026;20260856;C002;D010;Planejamento e Controle;5.2;8.6;0.4;4.6;4.7;REPROVADO;Kirby Echo;Engenharia de Producao
2026;20260857;C005;D021;Direito Civil;8.0;1.7;6.7;7.3;5.9;REPROVADO;Greninja Wayne;Direito
2026;20260857;C005;D022;Direito Penal;4.1;2.4;0.1;0.2;1.7;REPROVADO;Greninja Wayne;Direito
2026;20260857;C005;D023;Direito Constitucional;9.2;4.0;3.0;6.1;5.6;REPROVADO;Greninja Wayne;Direito
2026;20260857;C005;D024;Processo Civil;5.5;0.1;2.3;0.1;2.0;REPROVADO;Greninja Wayne;Direito
2026;20260857;C005;D025;Direito do Trabalho;7.1;7.9;5.1;8.7;7.2;APROVADO;Greninja Wayne;Direito
2026;20260858;C004;D016;Contabilidade;9.9;2.7;9.1;3.3;6.3;APROVADO;Renamon Silver;Administracao
2026;20260858;C004;D017;Gestao de Pessoas;3.8;0.2;9.9;6.7;5.2;REPROVADO;Renamon Silver;Administracao
2026;20260858;C004;D018;Marketing;0.3;10.0;9.9;6.3;6.6;APROVADO;Renamon Silver;Administracao
2026;20260858;C004;D019;Financas;3.4;8.7;3.8;9.2;6.3;APROVADO;Renamon Silver;Administracao
2026;20260858;C004;D020;Economia;7.1;4.3;6.2;1.5;4.8;REPROVADO;Renamon Silver;Administracao
2026;20260859;C004;D016;Contabilidade;9.7;3.6;6.6;5.8;6.4;APROVADO;Blastoise Wayne;Administracao
2026;20260859;C004;D017;Gestao de Pessoas;6.2;6.6;3.1;3.3;4.8;REPROVADO;Blastoise Wayne;Administracao
2026;20260859;C004;D018;Marketing;1.7;1.8;5.0;4.5;3.2;REPROVADO;Blastoise Wayne;Administracao
2026;20260859;C004;D019;Financas;4.9;4.1;7.7;8.3;6.2;APROVADO;Blastoise Wayne;Administracao
2026;20260859;C004;D020;Economia;6.9;7.7;3.9;8.9;6.8;APROVADO;Blastoise Wayne;Administracao
2026;20260860;C002;D006;Estatistica Aplicada;8.9;3.8;4.8;5.8;5.8;REPROVADO;Tails Raven;Engenharia de Producao
2026;20260860;C002;D007;Processos Industriais;6.7;8.9;8.7;0.1;6.1;APROVADO;Tails Raven;Engenharia de Producao
2026;20260860;C002;D008;Pesquisa Operacional;8.5;3.2;3.1;9.5;6.1;APROVADO;Tails Raven;Engenharia de Producao
2026;20260860;C002;D009;Gestao da Qualidade;3.6;4.3;2.5;1.0;2.9;REPROVADO;Tails Raven;Engenharia de Producao
2026;20260860;C002;D010;Planejamento e Controle;8.6;8.8;7.2;2.5;6.8;APROVADO;Tails Raven;Engenharia de Producao
2026;20260861;C003;D011;Resistencia dos Materiais;7.6;9.4;8.2;7.3;8.1;APROVADO;Arthur Shadow;Engenharia Civil
2026;20260861;C003;D012;Materiais de Construcao;6.3;3.0;;;;SEM_NOTAS;Arthur Shadow;Engenharia Civil
2026;20260861;C003;D013;Topografia;9.4;4.5;0.5;3.6;4.5;REPROVADO;Arthur Shadow;Engenharia Civil
2026;20260861;C003;D014;Estruturas I;5.0;9.6;4.6;3.2;5.6;REPROVADO;Arthur Shadow;Engenharia Civil
2026;20260861;C003;D015;Hidraulica;5.5;4.2;8.0;2.9;5.1;REPROVADO;Arthur Shadow;Engenharia Civil
2026;20260862;C005;D021;Direito Civil;3.2;9.3;7.6;7.8;7.0;APROVADO;Greninja Echo;Direito
2026;20260862;C005;D022;Direito Penal;2.4;0.3;6.9;2.0;2.9;REPROVADO;Greninja Echo;Direito
2026;20260862;C005;D023;Direito Constitucional;0.0;3.6;5.3;8.2;4.3;REPROVADO;Greninja Echo;Direito
2026;20260862;C005;D024;Processo Civil;2.2;8.9;0.5;8.0;4.9;REPROVADO;Greninja Echo;Direito
2026;20260862;C005;D025;Direito do Trabalho;6.9;0.6;3.0;9.5;5.0;REPROVADO;Greninja Echo;Direito
2026;20260863;C003;D011;Resistencia dos Materiais;7.8;8.1;9.6;4.0;7.4;APROVADO;Diana Raven;Engenharia Civil
2026;20260863;C003;D012;Materiais de Construcao;2.9;2.2;;;;SEM_NOTAS;Diana Raven;Engenharia Civil
2026;20260863;C003;D013;Topografia;2.8;6.1;10.0;0.1;4.8;REPROVADO;Diana Raven;Engenharia Civil
2026;20260863;C003;D014;Estruturas I;6.4;4.6;4.5;;;SEM_NOTAS;Diana Raven;Engenharia Civil
2026;20260863;C003;D015;Hidraulica;9.5;9.2;;;;SEM_NOTAS;Diana Raven;Engenharia Civil
2026;20260864;C005;D021;Direito Civil;1.0;2.4;6.5;8.8;4.7;REPROVADO;Gabumon Kenobi;Direito
2026;20260864;C005;D022;Direito Penal;7.7;4.8;9.0;3.8;6.3;APROVADO;Gabumon Kenobi;Direito
2026;20260864;C005;D023;Direito Constitucional;7.3;2.3;4.6;2.4;4.1;REPROVADO;Gabumon Kenobi;Direito
2026;20260864;C005;D024;Processo Civil;0.4;0.2;5.8;1.7;2.0;REPROVADO;Gabumon Kenobi;Direito
2026;20260864;C005;D025;Direito do Trabalho;4.5;1.1;3.3;3.1;3.0;REPROVADO;Gabumon Kenobi;Direito
2026;20260865;C001;D001;Algoritmos I;0.3;0.9;3.9;3.8;2.2;REPROVADO;Aragorn Wayne;Analise de Sistemas
2026;20260865;C001;D002;Banco de Dados I;9.5;9.6;8.1;4.2;7.9;APROVADO;Aragorn Wayne;Analise de Sistemas
2026;20260865;C001;D003;Python para Dados;1.3;7.0;6.3;4.3;4.7;REPROVADO;Aragorn Wayne;Analise de Sistemas
2026;20260865;C001;D004;Engenharia de Software;0.2;0.4;1.8;1.6;1.0;REPROVADO;Aragorn Wayne;Analise de Sistemas
2026;20260865;C001;D005;SQL e Otimizacao;4.8;4.7;4.1;3.1;4.2;REPROVADO;Aragorn Wayne;Analise de Sistemas
2026;20260866;C003;D011;Resistencia dos Materiais;4.4;3.4;8.6;5.8;5.5;REPROVADO;Magikarp Stone;Engenharia Civil
2026;20260866;C003;D012;Materiais de Construcao;9.5;5.2;7.1;8.3;7.5;APROVADO;Magikarp Stone;Engenharia Civil
